date_heure,code_insee_region,region,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale,flag_ignore
2023-04-01T15:00:00+00:00,75,Nouvelle-Aquitaine,2481.0,3870,6351.0,non
2023-04-01T15:30:00+00:00,11,Île-de-France,,7169,,non
2023-04-01T16:00:00+00:00,11,Île-de-France,7287.0,7335,14622.0,non
2023-04-01T16:00:00+00:00,24,Centre-Val de Loire,1134.0,1936,3070.0,non
2023-04-01T16:00:00+00:00,44,Grand Est,6051.0,4649,10700.0,non
2023-04-01T16:00:00+00:00,52,Pays de la Loire,1498.0,2565,4063.0,non
2023-04-01T16:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2821.0,3812,6633.0,non
2023-04-01T16:30:00+00:00,52,Pays de la Loire,,2619,,non
2023-04-01T16:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4113,,non
2023-04-01T17:00:00+00:00,28,Normandie,3579.0,2777,6356.0,non
2023-04-01T17:30:00+00:00,75,Nouvelle-Aquitaine,,4597,,non
2023-04-01T18:00:00+00:00,44,Grand Est,6409.0,4936,11345.0,non
2023-04-01T18:00:00+00:00,75,Nouvelle-Aquitaine,2867.0,4723,7590.0,non
2023-04-01T18:00:00+00:00,84,Auvergne-Rhône-Alpes,4668.0,6893,11561.0,non
2023-04-01T18:30:00+00:00,24,Centre-Val de Loire,,2112,,non
2023-04-01T18:30:00+00:00,53,Bretagne,,2269,,non
2023-04-01T18:30:00+00:00,75,Nouvelle-Aquitaine,,4383,,non
2023-04-01T18:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4186,,non
2023-04-01T19:00:00+00:00,24,Centre-Val de Loire,1233.0,2049,3282.0,non
2023-04-01T19:00:00+00:00,27,Bourgogne-Franche-Comté,1797.0,2137,3934.0,non
2023-04-01T20:30:00+00:00,44,Grand Est,,4783,,non
2023-04-01T20:30:00+00:00,75,Nouvelle-Aquitaine,,4585,,non
2023-04-01T20:30:00+00:00,84,Auvergne-Rhône-Alpes,,6972,,non
2023-04-01T20:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4445,,non
2023-04-01T21:00:00+00:00,44,Grand Est,5313.0,4629,9942.0,non
2023-04-01T21:00:00+00:00,52,Pays de la Loire,1511.0,2922,4433.0,non
2023-04-01T21:00:00+00:00,84,Auvergne-Rhône-Alpes,3796.0,6747,10543.0,non
2023-04-01T21:30:00+00:00,28,Normandie,,2864,,non
2023-04-01T21:30:00+00:00,76,Occitanie,,4319,,non
2023-04-01T22:00:00+00:00,28,Normandie,3803.0,2724,6527.0,non
2023-04-01T22:00:00+00:00,84,Auvergne-Rhône-Alpes,4193.0,7121,11314.0,non
2023-04-01T22:30:00+00:00,11,Île-de-France,,6624,,non
2023-04-01T22:30:00+00:00,24,Centre-Val de Loire,,2019,,non
2023-04-01T23:00:00+00:00,24,Centre-Val de Loire,1312.0,1930,3242.0,non
2023-04-01T23:00:00+00:00,53,Bretagne,1284.0,2367,3651.0,non
2023-04-01T23:00:00+00:00,75,Nouvelle-Aquitaine,2295.0,4533,6828.0,non
2023-04-01T23:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3023.0,3823,6846.0,non
2023-04-01T23:30:00+00:00,11,Île-de-France,,6271,,non
2023-04-01T23:30:00+00:00,27,Bourgogne-Franche-Comté,,2016,,non
2023-04-01T23:30:00+00:00,52,Pays de la Loire,,2635,,non
2023-04-02T00:00:00+00:00,52,Pays de la Loire,2097.0,2520,4617.0,non
2023-04-02T00:30:00+00:00,11,Île-de-France,,5772,,non
2023-04-02T00:30:00+00:00,32,Hauts-de-France,,4973,,non
2023-04-02T00:30:00+00:00,53,Bretagne,,2138,,non
2023-04-02T00:30:00+00:00,76,Occitanie,,3955,,non
2023-04-02T00:30:00+00:00,84,Auvergne-Rhône-Alpes,,6068,,non
2023-04-02T01:00:00+00:00,52,Pays de la Loire,2279.0,2375,4654.0,non
2023-04-02T01:30:00+00:00,24,Centre-Val de Loire,,1733,,non
2023-04-02T01:30:00+00:00,28,Normandie,,2393,,non
2023-04-02T01:30:00+00:00,53,Bretagne,,1981,,non
2023-04-02T02:00:00+00:00,24,Centre-Val de Loire,1563.0,1873,3436.0,non
2023-04-02T02:00:00+00:00,32,Hauts-de-France,6970.0,4735,11705.0,non
2023-04-02T02:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3279.0,3552,6831.0,non
2023-04-02T02:30:00+00:00,28,Normandie,,2390,,non
2023-04-02T02:30:00+00:00,76,Occitanie,,3124,,non
2023-04-02T03:00:00+00:00,11,Île-de-France,10445.0,5669,16114.0,non
2023-04-02T03:00:00+00:00,44,Grand Est,8921.0,3901,12822.0,non
2023-04-02T03:30:00+00:00,44,Grand Est,,3636,,non
2023-04-02T03:30:00+00:00,53,Bretagne,,1990,,non
2023-04-02T03:30:00+00:00,76,Occitanie,,3510,,non
2023-04-02T03:30:00+00:00,84,Auvergne-Rhône-Alpes,,5699,,non
2023-04-02T03:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3436,,non
2023-04-02T04:00:00+00:00,84,Auvergne-Rhône-Alpes,5227.0,5911,11138.0,non
2023-04-02T04:30:00+00:00,27,Bourgogne-Franche-Comté,,1841,,non
2023-04-02T04:30:00+00:00,32,Hauts-de-France,,4881,,non
2023-04-02T05:00:00+00:00,44,Grand Est,6169.0,4136,10305.0,non
2023-04-02T05:30:00+00:00,44,Grand Est,,3904,,non
2023-04-02T06:00:00+00:00,24,Centre-Val de Loire,1623.0,2046,3669.0,non
2023-04-02T06:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3114.0,3516,6630.0,non
2023-04-02T06:30:00+00:00,11,Île-de-France,,6477,,non
2023-04-02T07:00:00+00:00,27,Bourgogne-Franche-Comté,2179.0,2091,4270.0,non
2023-04-02T07:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3018.0,3793,6811.0,non
2023-04-02T07:30:00+00:00,28,Normandie,,2805,,non
2023-04-02T07:30:00+00:00,52,Pays de la Loire,,2616,,non
2023-04-02T07:30:00+00:00,84,Auvergne-Rhône-Alpes,,6635,,non
2023-04-02T08:00:00+00:00,11,Île-de-France,9801.0,7180,16981.0,non
2023-04-02T08:00:00+00:00,52,Pays de la Loire,2008.0,2642,4650.0,non
2023-04-02T08:00:00+00:00,76,Occitanie,2295.0,3897,6192.0,non
2023-04-02T08:30:00+00:00,52,Pays de la Loire,,2672,,non
2023-04-02T08:30:00+00:00,53,Bretagne,,2357,,non
2023-04-02T09:00:00+00:00,84,Auvergne-Rhône-Alpes,4818.0,7068,11886.0,non
2023-04-02T09:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2785.0,4060,6845.0,non
2023-04-02T09:30:00+00:00,27,Bourgogne-Franche-Comté,,2282,,non
2023-04-02T09:30:00+00:00,44,Grand Est,,4796,,non
2023-04-02T09:30:00+00:00,76,Occitanie,,4085,,non
2023-04-02T10:00:00+00:00,44,Grand Est,5625.0,4851,10476.0,non
2023-04-02T10:00:00+00:00,76,Occitanie,2025.0,3950,5975.0,non
2023-04-02T10:30:00+00:00,11,Île-de-France,,7955,,non
2023-04-02T10:30:00+00:00,28,Normandie,,2925,,non
2023-04-02T10:30:00+00:00,52,Pays de la Loire,,2749,,non
2023-04-02T10:30:00+00:00,53,Bretagne,,2377,,non
2023-04-02T10:30:00+00:00,84,Auvergne-Rhône-Alpes,,6680,,non
2023-04-02T11:00:00+00:00,11,Île-de-France,9382.0,7794,17176.0,non
2023-04-02T11:00:00+00:00,28,Normandie,3443.0,2801,6244.0,non
2023-04-02T11:00:00+00:00,32,Hauts-de-France,6530.0,5695,12225.0,non
2023-04-02T11:00:00+00:00,52,Pays de la Loire,1722.0,2659,4381.0,non
2023-04-02T11:00:00+00:00,75,Nouvelle-Aquitaine,2549.0,4392,6941.0,non
2023-04-02T11:30:00+00:00,32,Hauts-de-France,,5909,,non
2023-04-02T11:30:00+00:00,44,Grand Est,,4451,,non
2023-04-02T11:30:00+00:00,84,Auvergne-Rhône-Alpes,,6368,,non
2023-04-02T12:00:00+00:00,28,Normandie,3230.0,2860,6090.0,non
2023-04-02T12:00:00+00:00,44,Grand Est,5296.0,4489,9785.0,non
2023-04-02T12:00:00+00:00,53,Bretagne,1385.0,2189,3574.0,non
2023-04-02T12:00:00+00:00,76,Occitanie,1717.0,3541,5258.0,non
2023-04-02T12:30:00+00:00,24,Centre-Val de Loire,,2294,,non
2023-04-02T12:30:00+00:00,27,Bourgogne-Franche-Comté,,2083,,non
2023-04-02T12:30:00+00:00,44,Grand Est,,4606,,non
2023-04-02T12:30:00+00:00,76,Occitanie,,3395,,non
2023-04-02T13:00:00+00:00,28,Normandie,3107.0,2634,5741.0,non
2023-04-02T13:00:00+00:00,32,Hauts-de-France,6367.0,5386,11753.0,non
2023-04-02T13:30:00+00:00,28,Normandie,,2603,,non
2023-04-02T13:30:00+00:00,44,Grand Est,,4422,,non
2023-04-02T14:00:00+00:00,44,Grand Est,5294.0,4377,9671.0,non
2023-04-02T14:00:00+00:00,75,Nouvelle-Aquitaine,2457.0,4183,6640.0,non
2023-04-02T14:00:00+00:00,76,Occitanie,1675.0,3462,5137.0,non
2023-04-02T14:30:00+00:00,24,Centre-Val de Loire,,1996,,non
2023-04-02T14:30:00+00:00,27,Bourgogne-Franche-Comté,,2055,,non
2023-04-02T14:30:00+00:00,44,Grand Est,,4225,,non
2023-04-02T14:30:00+00:00,76,Occitanie,,2920,,non
2023-04-02T15:00:00+00:00,24,Centre-Val de Loire,1439.0,1831,3270.0,non
2023-04-02T15:00:00+00:00,84,Auvergne-Rhône-Alpes,4850.0,6550,11400.0,non
2023-04-02T15:30:00+00:00,11,Île-de-France,,8287,,non
2023-04-02T15:30:00+00:00,44,Grand Est,,3894,,non
2023-04-02T16:00:00+00:00,44,Grand Est,6330.0,4388,10718.0,non
2023-04-02T16:00:00+00:00,76,Occitanie,1997.0,3845,5842.0,non
2023-04-02T16:00:00+00:00,84,Auvergne-Rhône-Alpes,5267.0,6595,11862.0,non
2023-04-02T16:30:00+00:00,53,Bretagne,,2394,,non
2023-04-02T16:30:00+00:00,76,Occitanie,,4086,,non
2023-04-02T17:00:00+00:00,24,Centre-Val de Loire,1602.0,2063,3665.0,non
2023-04-02T17:00:00+00:00,27,Bourgogne-Franche-Comté,2217.0,2372,4589.0,non
2023-04-02T17:00:00+00:00,32,Hauts-de-France,7226.0,6048,13274.0,non
2023-04-02T17:00:00+00:00,75,Nouvelle-Aquitaine,2998.0,4674,7672.0,non
2023-04-02T17:00:00+00:00,76,Occitanie,2144.0,3646,5790.0,non
2023-04-02T18:30:00+00:00,44,Grand Est,,5133,,non
2023-04-02T18:30:00+00:00,75,Nouvelle-Aquitaine,,4501,,non
2023-04-02T19:00:00+00:00,24,Centre-Val de Loire,1525.0,2249,3774.0,non
2023-04-02T19:00:00+00:00,75,Nouvelle-Aquitaine,2813.0,4624,7437.0,non
2023-04-02T19:30:00+00:00,11,Île-de-France,,8340,,non
2023-04-02T19:30:00+00:00,24,Centre-Val de Loire,,1981,,non
2023-04-02T19:30:00+00:00,84,Auvergne-Rhône-Alpes,,6996,,non
2023-04-02T20:00:00+00:00,24,Centre-Val de Loire,1415.0,1935,3350.0,non
2023-04-02T20:00:00+00:00,32,Hauts-de-France,6069.0,5459,11528.0,non
2023-04-02T20:00:00+00:00,44,Grand Est,5998.0,4312,10310.0,non
2023-04-02T20:30:00+00:00,28,Normandie,,3211,,non
2023-04-02T20:30:00+00:00,52,Pays de la Loire,,3100,,non
2023-04-02T20:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4504,,non
2023-04-02T21:00:00+00:00,27,Bourgogne-Franche-Comté,1739.0,2087,3826.0,non
2023-04-02T21:30:00+00:00,76,Occitanie,,4297,,non
2023-04-02T22:00:00+00:00,44,Grand Est,8655.0,4752,13407.0,non
2023-04-02T22:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3548.0,3901,7449.0,non
2023-04-02T22:30:00+00:00,24,Centre-Val de Loire,,1901,,non
2023-04-02T23:30:00+00:00,24,Centre-Val de Loire,,1896,,non
2023-04-02T23:30:00+00:00,44,Grand Est,,4522,,non
2023-04-02T23:30:00+00:00,53,Bretagne,,2526,,non
2023-04-03T00:00:00+00:00,11,Île-de-France,8069.0,6825,14894.0,non
2023-04-03T00:00:00+00:00,52,Pays de la Loire,2494.0,2852,5346.0,non
2023-04-03T00:30:00+00:00,53,Bretagne,,2348,,non
2023-04-03T00:30:00+00:00,76,Occitanie,,3501,,non
2023-04-03T01:00:00+00:00,24,Centre-Val de Loire,1777.0,1815,3592.0,non
2023-04-03T01:00:00+00:00,44,Grand Est,7404.0,4485,11889.0,non
2023-04-03T01:00:00+00:00,52,Pays de la Loire,2663.0,2749,5412.0,non
2023-04-03T01:00:00+00:00,84,Auvergne-Rhône-Alpes,6200.0,6354,12554.0,non
2023-04-03T01:30:00+00:00,44,Grand Est,,4430,,non
2023-04-03T01:30:00+00:00,76,Occitanie,,3576,,non
2023-04-03T01:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3543,,non
2023-04-03T02:30:00+00:00,24,Centre-Val de Loire,,1914,,non
2023-04-03T02:30:00+00:00,75,Nouvelle-Aquitaine,,4226,,non
2023-04-03T03:00:00+00:00,76,Occitanie,2304.0,3622,5926.0,non
2023-04-03T03:30:00+00:00,28,Normandie,,2994,,non
2023-04-03T03:30:00+00:00,53,Bretagne,,2646,,non
2023-04-03T03:30:00+00:00,84,Auvergne-Rhône-Alpes,,6589,,non
2023-04-03T04:00:00+00:00,75,Nouvelle-Aquitaine,4327.0,4693,9020.0,non
2023-04-03T04:30:00+00:00,11,Île-de-France,,8539,,non
2023-04-03T04:30:00+00:00,28,Normandie,,3462,,non
2023-04-03T04:30:00+00:00,44,Grand Est,,4945,,non
2023-04-03T04:30:00+00:00,53,Bretagne,,3055,,non
2023-04-03T05:00:00+00:00,28,Normandie,5363.0,3533,8896.0,non
2023-04-03T05:30:00+00:00,24,Centre-Val de Loire,,2457,,non
2023-04-03T05:30:00+00:00,52,Pays de la Loire,,3929,,non
2023-04-03T05:30:00+00:00,75,Nouvelle-Aquitaine,,5616,,non
2023-04-03T05:30:00+00:00,84,Auvergne-Rhône-Alpes,,7493,,non
2023-04-03T05:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4232,,non
2023-04-03T06:00:00+00:00,32,Hauts-de-France,10298.0,6665,16963.0,non
2023-04-03T06:00:00+00:00,76,Occitanie,3083.0,4774,7857.0,non
2023-04-03T06:30:00+00:00,52,Pays de la Loire,,3958,,non
2023-04-03T06:30:00+00:00,76,Occitanie,,4128,,non
2023-04-03T06:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4311,,non
2023-04-03T07:30:00+00:00,11,Île-de-France,,9722,,non
2023-04-03T07:30:00+00:00,24,Centre-Val de Loire,,2489,,non
2023-04-03T07:30:00+00:00,44,Grand Est,,5105,,non
2023-04-03T07:30:00+00:00,52,Pays de la Loire,,3879,,non
2023-04-03T07:30:00+00:00,84,Auvergne-Rhône-Alpes,,8610,,non
2023-04-03T07:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4178,,non
2023-04-03T08:00:00+00:00,24,Centre-Val de Loire,2354.0,2531,4885.0,non
2023-04-03T08:00:00+00:00,27,Bourgogne-Franche-Comté,3052.0,2860,5912.0,non
2023-04-03T08:00:00+00:00,52,Pays de la Loire,3583.0,3829,7412.0,non
2023-04-03T08:00:00+00:00,53,Bretagne,3668.0,3369,7037.0,non
2023-04-03T08:30:00+00:00,84,Auvergne-Rhône-Alpes,,8947,,non
2023-04-03T09:00:00+00:00,52,Pays de la Loire,3388.0,3784,7172.0,non
2023-04-03T09:30:00+00:00,28,Normandie,,3151,,non
2023-04-03T09:30:00+00:00,32,Hauts-de-France,,6152,,non
2023-04-03T09:30:00+00:00,53,Bretagne,,3120,,non
2023-04-03T09:30:00+00:00,76,Occitanie,,3970,,non
2023-04-03T10:00:00+00:00,75,Nouvelle-Aquitaine,3340.0,5398,8738.0,non
2023-04-03T10:30:00+00:00,28,Normandie,,3389,,non
2023-04-03T10:30:00+00:00,44,Grand Est,,5499,,non
2023-04-03T10:30:00+00:00,52,Pays de la Loire,,3604,,non
2023-04-03T11:00:00+00:00,75,Nouvelle-Aquitaine,3125.0,4998,8123.0,non
2023-04-03T12:00:00+00:00,28,Normandie,3635.0,3059,6694.0,non
2023-04-03T12:00:00+00:00,75,Nouvelle-Aquitaine,3030.0,5129,8159.0,non
2023-04-03T12:00:00+00:00,76,Occitanie,2011.0,4298,6309.0,non
2023-04-03T12:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3181.0,4131,7312.0,non
2023-04-03T12:30:00+00:00,11,Île-de-France,,8369,,non
2023-04-03T12:30:00+00:00,24,Centre-Val de Loire,,2363,,non
2023-04-03T12:30:00+00:00,27,Bourgogne-Franche-Comté,,2629,,non
2023-04-03T12:30:00+00:00,76,Occitanie,,4177,,non
2023-04-03T12:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4228,,non
2023-04-03T13:00:00+00:00,53,Bretagne,2088.0,2581,4669.0,non
2023-04-03T13:00:00+00:00,84,Auvergne-Rhône-Alpes,5689.0,8101,13790.0,non
2023-04-03T13:30:00+00:00,11,Île-de-France,,8153,,non
2023-04-03T13:30:00+00:00,28,Normandie,,2780,,non
2023-04-03T13:30:00+00:00,32,Hauts-de-France,,5662,,non
2023-04-03T13:30:00+00:00,52,Pays de la Loire,,3284,,non
2023-04-03T13:30:00+00:00,53,Bretagne,,2513,,non
2023-04-03T13:30:00+00:00,76,Occitanie,,4038,,non
2023-04-03T13:30:00+00:00,84,Auvergne-Rhône-Alpes,,8054,,non
2023-04-03T13:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3818,,non
2023-04-03T14:00:00+00:00,24,Centre-Val de Loire,1649.0,2136,3785.0,non
2023-04-03T14:00:00+00:00,27,Bourgogne-Franche-Comté,2932.0,2453,5385.0,non
2023-04-03T14:00:00+00:00,32,Hauts-de-France,6034.0,5615,11649.0,non
2023-04-03T14:00:00+00:00,44,Grand Est,6724.0,5142,11866.0,non
2023-04-03T14:30:00+00:00,52,Pays de la Loire,,3162,,non
2023-04-03T14:30:00+00:00,75,Nouvelle-Aquitaine,,4706,,non
2023-04-03T15:00:00+00:00,24,Centre-Val de Loire,1600.0,2040,3640.0,non
2023-04-03T15:00:00+00:00,32,Hauts-de-France,6389.0,5523,11912.0,non
2023-04-03T15:00:00+00:00,76,Occitanie,1968.0,4010,5978.0,non
2023-04-03T15:30:00+00:00,11,Île-de-France,,8235,,non
2023-04-03T15:30:00+00:00,27,Bourgogne-Franche-Comté,,2416,,non
2023-04-03T15:30:00+00:00,53,Bretagne,,2450,,non
2023-04-03T15:30:00+00:00,84,Auvergne-Rhône-Alpes,,7400,,non
2023-04-03T16:00:00+00:00,24,Centre-Val de Loire,1605.0,2191,3796.0,non
2023-04-03T16:00:00+00:00,76,Occitanie,2074.0,4086,6160.0,non
2023-04-03T16:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3718.0,4048,7766.0,non
2023-04-03T16:30:00+00:00,44,Grand Est,,5601,,non
2023-04-03T16:30:00+00:00,75,Nouvelle-Aquitaine,,5326,,non
2023-04-03T17:00:00+00:00,11,Île-de-France,8845.0,8960,17805.0,non
2023-04-03T17:00:00+00:00,27,Bourgogne-Franche-Comté,2553.0,2641,5194.0,non
2023-04-03T17:00:00+00:00,32,Hauts-de-France,7459.0,6033,13492.0,non
2023-04-03T17:00:00+00:00,52,Pays de la Loire,2541.0,3304,5845.0,non
2023-04-03T17:30:00+00:00,11,Île-de-France,,9208,,non
2023-04-03T17:30:00+00:00,27,Bourgogne-Franche-Comté,,2662,,non
2023-04-03T17:30:00+00:00,52,Pays de la Loire,,3267,,non
2023-04-03T18:00:00+00:00,84,Auvergne-Rhône-Alpes,6295.0,8204,14499.0,non
2023-04-03T18:00:00+00:00,93,Provence-Alpes-Côte d'Azur,4000.0,4461,8461.0,non
2023-04-03T18:30:00+00:00,76,Occitanie,,4111,,non
2023-04-03T18:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4315,,non
2023-04-03T19:00:00+00:00,27,Bourgogne-Franche-Comté,2551.0,2628,5179.0,non
2023-04-03T19:00:00+00:00,52,Pays de la Loire,2674.0,3088,5762.0,non
2023-04-03T19:00:00+00:00,53,Bretagne,2542.0,2720,5262.0,non
2023-04-03T19:30:00+00:00,32,Hauts-de-France,,5501,,non
2023-04-03T20:30:00+00:00,24,Centre-Val de Loire,,2216,,non
2023-04-03T20:30:00+00:00,27,Bourgogne-Franche-Comté,,2516,,non
2023-04-03T20:30:00+00:00,28,Normandie,,2914,,non
2023-04-03T20:30:00+00:00,75,Nouvelle-Aquitaine,,5205,,non
2023-04-03T21:00:00+00:00,24,Centre-Val de Loire,1563.0,2297,3860.0,non
2023-04-03T21:30:00+00:00,52,Pays de la Loire,,3403,,non
2023-04-03T21:30:00+00:00,84,Auvergne-Rhône-Alpes,,7861,,non
2023-04-03T22:00:00+00:00,44,Grand Est,8633.0,5436,14069.0,non
2023-04-03T22:00:00+00:00,84,Auvergne-Rhône-Alpes,5904.0,7691,13595.0,non
2023-04-03T22:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3853.0,3958,7811.0,non
2023-04-03T22:30:00+00:00,24,Centre-Val de Loire,,2260,,non
2023-04-03T22:30:00+00:00,44,Grand Est,,4830,,non
2023-04-03T22:30:00+00:00,52,Pays de la Loire,,3211,,non
2023-04-03T23:00:00+00:00,44,Grand Est,8511.0,5024,13535.0,non
2023-04-03T23:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3842.0,3939,7781.0,non
2023-04-03T23:30:00+00:00,11,Île-de-France,,7027,,non
2023-04-03T23:30:00+00:00,44,Grand Est,,4757,,non
2023-04-03T23:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4038,,non
2023-04-04T00:00:00+00:00,53,Bretagne,2406.0,2630,5036.0,non
2023-04-04T00:00:00+00:00,76,Occitanie,1863.0,4004,5867.0,non
2023-04-04T00:30:00+00:00,84,Auvergne-Rhône-Alpes,,7425,,non
2023-04-04T01:00:00+00:00,44,Grand Est,9055.0,5169,14224.0,non
2023-04-04T01:30:00+00:00,11,Île-de-France,,6752,,non
2023-04-04T01:30:00+00:00,27,Bourgogne-Franche-Comté,,2352,,non
2023-04-04T01:30:00+00:00,32,Hauts-de-France,,5128,,non
2023-04-04T01:30:00+00:00,52,Pays de la Loire,,3070,,non
2023-04-04T01:30:00+00:00,75,Nouvelle-Aquitaine,,4759,,non
2023-04-04T01:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3657,,non
2023-04-04T02:00:00+00:00,27,Bourgogne-Franche-Comté,2804.0,2337,5141.0,non
2023-04-04T02:00:00+00:00,44,Grand Est,9376.0,4931,14307.0,non
2023-04-04T02:00:00+00:00,76,Occitanie,2198.0,3692,5890.0,non
2023-04-04T02:30:00+00:00,76,Occitanie,,3972,,non
2023-04-04T03:00:00+00:00,27,Bourgogne-Franche-Comté,3224.0,2519,5743.0,non
2023-04-04T03:30:00+00:00,27,Bourgogne-Franche-Comté,,2570,,non
2023-04-04T03:30:00+00:00,28,Normandie,,3314,,non
2023-04-04T04:00:00+00:00,24,Centre-Val de Loire,2959.0,2535,5494.0,non
2023-04-04T04:00:00+00:00,28,Normandie,5300.0,3515,8815.0,non
2023-04-04T04:00:00+00:00,32,Hauts-de-France,11028.0,6409,17437.0,non
2023-04-04T04:00:00+00:00,52,Pays de la Loire,4367.0,3764,8131.0,non
2023-04-04T05:00:00+00:00,11,Île-de-France,15387.0,9396,24783.0,non
2023-04-04T05:00:00+00:00,32,Hauts-de-France,11661.0,6669,18330.0,non
2023-04-04T05:00:00+00:00,84,Auvergne-Rhône-Alpes,10531.0,8846,19377.0,non
2023-04-04T05:00:00+00:00,93,Provence-Alpes-Côte d'Azur,4975.0,4226,9201.0,non
2023-04-04T05:30:00+00:00,11,Île-de-France,,9788,,non
2023-04-04T05:30:00+00:00,24,Centre-Val de Loire,,2844,,non
2023-04-04T05:30:00+00:00,44,Grand Est,,5495,,non
2023-04-04T05:30:00+00:00,53,Bretagne,,3457,,non
2023-04-04T05:30:00+00:00,75,Nouvelle-Aquitaine,,6472,,non
2023-04-04T06:00:00+00:00,24,Centre-Val de Loire,2978.0,2806,5784.0,non
2023-04-04T06:00:00+00:00,75,Nouvelle-Aquitaine,5592.0,6030,11622.0,non
2023-04-04T06:00:00+00:00,93,Provence-Alpes-Côte d'Azur,4885.0,4464,9349.0,non
2023-04-04T06:30:00+00:00,11,Île-de-France,,9942,,non
2023-04-04T06:30:00+00:00,44,Grand Est,,5795,,non
2023-04-04T06:30:00+00:00,52,Pays de la Loire,,4171,,non
2023-04-04T06:30:00+00:00,53,Bretagne,,3445,,non
2023-04-04T07:00:00+00:00,11,Île-de-France,12724.0,9874,22598.0,non
2023-04-04T07:00:00+00:00,27,Bourgogne-Franche-Comté,3522.0,2978,6500.0,non
2023-04-04T07:00:00+00:00,75,Nouvelle-Aquitaine,4891.0,5877,10768.0,non
2023-04-04T08:00:00+00:00,27,Bourgogne-Franche-Comté,3217.0,2913,6130.0,non
2023-04-04T08:00:00+00:00,28,Normandie,4578.0,3466,8044.0,non
2023-04-04T08:00:00+00:00,44,Grand Est,10390.0,6181,16571.0,non
2023-04-04T08:00:00+00:00,52,Pays de la Loire,3622.0,3844,7466.0,non
2023-04-04T08:00:00+00:00,75,Nouvelle-Aquitaine,4381.0,5790,10171.0,non
2023-04-04T08:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4526,,non
2023-04-04T09:00:00+00:00,32,Hauts-de-France,7606.0,6310,13916.0,non
2023-04-04T09:00:00+00:00,84,Auvergne-Rhône-Alpes,7467.0,8821,16288.0,non
2023-04-04T09:00:00+00:00,93,Provence-Alpes-Côte d'Azur,4418.0,4541,8959.0,non
2023-04-04T09:30:00+00:00,44,Grand Est,,6244,,non
2023-04-04T09:30:00+00:00,75,Nouvelle-Aquitaine,,5113,,non
2023-04-04T09:30:00+00:00,76,Occitanie,,3733,,non
2023-04-04T10:00:00+00:00,11,Île-de-France,9995.0,9434,19429.0,non
2023-04-04T10:00:00+00:00,27,Bourgogne-Franche-Comté,2785.0,2632,5417.0,non
2023-04-04T10:30:00+00:00,28,Normandie,,3130,,non
2023-04-04T10:30:00+00:00,32,Hauts-de-France,,6140,,non
2023-04-04T10:30:00+00:00,76,Occitanie,,4032,,non
2023-04-04T11:00:00+00:00,24,Centre-Val de Loire,1808.0,2291,4099.0,non
2023-04-04T11:00:00+00:00,52,Pays de la Loire,2745.0,3465,6210.0,non
2023-04-04T11:30:00+00:00,75,Nouvelle-Aquitaine,,5280,,non
2023-04-04T11:30:00+00:00,76,Occitanie,,4107,,non
2023-04-04T12:00:00+00:00,11,Île-de-France,8477.0,8728,17205.0,non
2023-04-04T12:00:00+00:00,27,Bourgogne-Franche-Comté,2391.0,2587,4978.0,non
2023-04-04T12:00:00+00:00,52,Pays de la Loire,2545.0,3368,5913.0,non
2023-04-04T12:30:00+00:00,76,Occitanie,,4152,,non
2023-04-04T12:30:00+00:00,84,Auvergne-Rhône-Alpes,,8243,,non
2023-04-04T12:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4609,,non
2023-04-04T13:00:00+00:00,44,Grand Est,6580.0,5258,11838.0,non
2023-04-04T13:00:00+00:00,52,Pays de la Loire,2337.0,3242,5579.0,non
2023-04-04T13:00:00+00:00,53,Bretagne,1884.0,2488,4372.0,non
2023-04-04T13:30:00+00:00,28,Normandie,,2774,,non
2023-04-04T13:30:00+00:00,52,Pays de la Loire,,3163,,non
